tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,p_dogs
675853064436391936,2015-12-13 01:41:41,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,88,10,None,,2927,1460,1.0,labrador retriever,0.868367,vizsla,0.0433046,vizsla,0.0282072,p1_dog
675849018447167488,2015-12-13 01:25:37,This dog is being demoted to a 9/10 for not wearing a helmet while riding. Gotta stay safe out there. Thank you,9,10,None,,1027,172,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
675845657354215424,2015-12-13 01:12:15,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",10,10,Pepper,pupper,2477,1000,1.0,pug,0.8839520000000001,french bulldog,0.0110568,French bulldog,0.00983981,p1_dog
675822767435051008,2015-12-12 23:41:18,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,10,10,None,,1652,591,1.0,pomeranian,0.4607100000000001,pekinese,0.202765,Pekinese,0.133266,p1_dog
675820929667219457,2015-12-12 23:34:00,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,11,10,None,,1140,260,1.0,basset,0.556373,bloodhound,0.201675,bloodhound,0.110848,p1_dog
675798442703122432,2015-12-12 22:04:39,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,10,10,Bernie,,11101,3787,1.0,beagle,0.681218,boxer,0.125121,boxer,0.0803982,p1_dog
675781562965868544,2015-12-12 20:57:34,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,11,10,Buddah,,1750,537,1.0,maltese dog,0.921968,toy poodle,0.0178107,toy poodle,0.0135554,p1_dog
675740360753160193,2015-12-12 18:13:51,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,12,10,None,pupper,1257,388,1.0,golden retriever,0.800495,saluki,0.0977564,Saluki,0.0684146,p1_dog
675710890956750848,2015-12-12 16:16:45,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,12,10,Lenny,,2046,928,2.0,standard schnauzer,0.4414270000000001,sealyham terrier,0.248885,Sealyham terrier,0.164967,p1_dog
675707330206547968,2015-12-12 16:02:36,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0,11,10,None,,2154,771,1.0,bath towel,0.721933,bagel,0.0593442,bagel,0.035701599999999986,p2_dog
675706639471788032,2015-12-12 15:59:51,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,10,10,,,693,106,1.0,english springer,0.9903,cocker spaniel,0.00207991,cocker spaniel,0.00201378,p1_dog
675534494439489536,2015-12-12 04:35:48,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,11,10,,,1953,470,1.0,chow,0.749368,newfoundland,0.13373800000000002,Newfoundland,0.0499138,p1_dog
675531475945709568,2015-12-12 04:23:49,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,10,10,Ellie,,1276,428,1.0,pembroke,0.918441,siberian husky,0.0273395,Siberian husky,0.020221,p1_dog
675522403582218240,2015-12-12 03:47:46,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,10,10,Sammy,,1122,316,1.0,cocker spaniel,0.299708,irish setter,0.263665,Irish setter,0.0803233,p1_dog
675517828909424640,2015-12-12 03:29:35,12/10 stay woke https://t.co/XDiQw4Akiw,12,10,None,,1414,507,1.0,scottish deerhound,0.240591,flat-coated retriever,0.156916,flat-coated retriever,0.0908994,p1_dog
675501075957489664,2015-12-12 02:23:01,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",13,10,None,,18482,6485,1.0,dough,0.806757,french loaf,0.0279066,French loaf,0.0181889,no prediction
675497103322386432,2015-12-12 02:07:14,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,11,10,Reggie,,3397,1443,1.0,vizsla,0.5195890000000001,rhodesian ridgeback,0.0647712,Rhodesian ridgeback,0.0614913,p1_dog
675489971617296384,2015-12-12 01:38:53,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,10,10,None,,1406,672,1.0,west highland white terrier,0.139613,old english sheepdog,0.118647,Old English sheepdog,0.0939522,p1_dog
675483430902214656,2015-12-12 01:12:54,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO,5,10,None,,1985,1081,1.0,box turtle,0.543706,loggerhead,0.2026,loggerhead,0.0711215,no prediction
675432746517426176,2015-12-11 21:51:30,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,12,10,None,,1623,627,1.0,labrador retriever,0.986548,chihuahua,0.00886185,Chihuahua,0.000693528,p1_dog
675372240448454658,2015-12-11 17:51:04,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",13,10,None,,1838,563,1.0,chihuahua,0.4163850000000001,samoyed,0.102933,Samoyed,0.0872995,p1_dog
675362609739206656,2015-12-11 17:12:48,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,12,10,Daisy,,1136,262,1.0,labrador retriever,0.479008,kuvasz,0.218289,kuvasz,0.13991099999999998,p1_dog
675354435921575936,2015-12-11 16:40:19,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,13,10,None,,35178,18963,1.0,upright,0.303415,brittany spaniel,0.181351,Brittany spaniel,0.16208399999999998,p2_dog
675349384339542016,2015-12-11 16:20:15,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,13,10,None,,4237,2532,3.0,borzoi,0.866367,irish wolfhound,0.122079,Irish wolfhound,0.00401972,p1_dog
675334060156301312,2015-12-11 15:19:21,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,12,10,None,pupper,3007,1436,2.0,pembroke,0.773135,chow,0.11681,chow,0.0390362,p1_dog
675166823650848770,2015-12-11 04:14:49,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,10,10,Arnold,,3920,1795,1.0,llama,0.284394,teddy,0.132569,teddy,0.127975,p2_dog
675153376133427200,2015-12-11 03:21:23,What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/RDXCfk8hK0,1,10,None,,6072,2734,1.0,paper towel,0.327957,seat belt,0.09602689999999997,seat belt,0.034995099999999994,no prediction
675149409102012420,2015-12-11 03:05:37,holy shit 12/10 https://t.co/p6O8X93bTQ,12,10,None,,4037,1878,1.0,chow,0.999876,tibetan terrier,5.86749e-05,Tibetan terrier,2.87785e-05,p1_dog
675147105808306176,2015-12-11 02:56:28,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,10,10,None,,1026,273,1.0,golden retriever,0.949215,flat-coated retriever,0.016765400000000003,flat-coated retriever,0.0106373,p1_dog
675146535592706048,2015-12-11 02:54:12,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,7,10,Coops,,1300,349,1.0,dingo,0.28844699999999995,pembroke,0.229944,Pembroke,0.190407,p2_dog
675145476954566656,2015-12-11 02:49:59,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,9,10,None,,2305,1011,1.0,labrador retriever,0.458746,staffordshire bullterrier,0.235504,Staffordshire bullterrier,0.116864,p1_dog
675135153782571009,2015-12-11 02:08:58,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3,5,10,Steven,,1398,542,1.0,stove,0.587507,microwave,0.0517131,microwave,0.0207253,no prediction
675113801096802304,2015-12-11 00:44:07,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,10,10,Zuzu,pupper,2120,877,1.0,bow,0.16802,joystick,0.108807,joystick,0.0433118,no prediction
675111688094527488,2015-12-11 00:35:44,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,8,10,Oliver,,1042,283,1.0,labrador retriever,0.631501,chesapeake bay retriever,0.101927,Chesapeake Bay retriever,0.0626498,p1_dog
675109292475830276,2015-12-11 00:26:12,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,9,10,,,3006,1259,1.0,dalmatian,0.989519,german short-haired pointer,0.00525767,German short-haired pointer,0.00144283,p1_dog
675047298674663426,2015-12-10 20:19:52,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,11,10,,,1141,366,1.0,samoyed,0.978007,pomeranian,0.00712124,Pomeranian,0.00639783,p1_dog
675015141583413248,2015-12-10 18:12:05,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,10,10,Moe,,2918,1335,1.0,street sign,0.290091,sandbar,0.258372,sandbar,0.132173,p2_dog
675006312288268288,2015-12-10 17:37:00,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,10,10,Mollie,pupper,1057,252,1.0,boxer,0.654697,beagle,0.043388800000000005,beagle,0.0428476,p1_dog
675003128568291329,2015-12-10 17:24:21,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,12,10,Laela,,1672,517,1.0,pembroke,0.655279,cardigan,0.104164,Cardigan,0.0528177,p1_dog
674999807681908736,2015-12-10 17:11:09,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,13,10,None,,2433,1232,1.0,rottweiler,0.591829,black-and-tan coonhound,0.204544,black-and-tan coonhound,0.07860189999999999,p1_dog
674805413498527744,2015-12-10 04:18:42,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",10,10,None,,934,391,1.0,english springer,0.594467,welsh springer spaniel,0.389994,Welsh springer spaniel,0.00709611,p1_dog
674800520222154752,2015-12-10 03:59:15,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,11,10,Tedders,,3240,949,1.0,pembroke,0.8764790000000001,dingo,0.0969114,dingo,0.00919567,p1_dog
674793399141146624,2015-12-10 03:30:58,I have found another. 13/10 https://t.co/HwroPYv8pY,13,10,None,,2697,1225,1.0,giant schnauzer,0.119693,miniature schnauzer,0.0727627,miniature schnauzer,0.0637859,p1_dog
674790488185167872,2015-12-10 03:19:24,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,13,10,None,,1180,278,1.0,labrador retriever,0.8019029999999999,rottweiler,0.193575,Rottweiler,0.00119305,p1_dog
674788554665512960,2015-12-10 03:11:43,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,9,10,Maggie,,871,230,1.0,miniature poodle,0.349561,maltese dog,0.154711,Maltese dog,0.134229,p1_dog
674781762103414784,2015-12-10 02:44:43,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj,8,10,None,,2169,1335,1.0,ocarina,0.148975,wool,0.06898489999999999,wool,0.0317285,no prediction
674774481756377088,2015-12-10 02:15:47,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,11,10,Superpup,pupper,1213,532,1.0,chihuahua,0.407016,siamese cat,0.30997800000000003,Siamese cat,0.227677,p1_dog
674767892831932416,2015-12-10 01:49:36,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,12,10,None,,1981,883,1.0,shower curtain,0.238855,kimono,0.0924141,kimono,0.0564125,no prediction
674764817387900928,2015-12-10 01:37:23,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,10,10,None,,852,263,2.0,samoyed,0.634695,kuvasz,0.30985300000000005,kuvasz,0.019641,p1_dog
674754018082705410,2015-12-10 00:54:28,Just received another perfect photo of dogs and the sunset. 12/10 https://t.co/9YmNcxA2Cc,12,10,None,,1456,488,1.0,seashore,0.352321,wreck,0.131753,wreck,0.0955967,no prediction
674752233200820224,2015-12-10 00:47:23,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,12,10,None,,1580,516,2.0,vizsla,0.665516,basset,0.17336600000000002,basset,0.134783,p1_dog
674743008475090944,2015-12-10 00:10:43,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,10,10,Sophie,,1514,607,1.0,bernese mountain dog,0.583054,greater swiss mountain dog,0.0659904,Greater Swiss Mountain dog,0.0652362,p1_dog
674742531037511680,2015-12-10 00:08:50,Some clarification is required. The dog is singing Cher and that is more than worthy of an 11/10. Thank you,11,10,None,,527,55,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
674739953134403584,2015-12-09 23:58:35,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",11,10,None,,1194,437,1.0,dandie dinmont,0.17591500000000002,toy poodle,0.0965343,toy poodle,0.0641447,p1_dog
674737130913071104,2015-12-09 23:47:22,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,10,10,Rufio,pupper,693,103,1.0,pomeranian,0.948537,chihuahua,0.0143099,Chihuahua,0.00812024,p1_dog
674690135443775488,2015-12-09 20:40:38,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,3,10,Patrick,,1237,510,1.0,tick,0.242538,screw,0.212589,screw,0.17283800000000002,no prediction
674670581682434048,2015-12-09 19:22:56,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,9,10,Jeb,,1751,729,1.0,malamute,0.180079,siberian husky,0.178033,Siberian husky,0.07796610000000001,p1_dog
674664755118911488,2015-12-09 18:59:46,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,10,10,Rodman,,994,276,1.0,african crocodile,0.330625,mink,0.0753557,mink,0.0574807,no prediction
674646392044941312,2015-12-09 17:46:48,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,5,10,None,,1533,557,1.0,flat-coated retriever,0.837448,labrador retriever,0.0861665,Labrador retriever,0.016052200000000003,p1_dog
674644256330530816,2015-12-09 17:38:19,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,11,10,None,,1111,311,1.0,soccer ball,0.398102,cocker spaniel,0.335692,cocker spaniel,0.0729408,p2_dog
674638615994089473,2015-12-09 17:15:54,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,12,10,None,pupper,1806,650,1.0,pomeranian,0.846986,keeshond,0.142014,keeshond,0.00260504,p1_dog
674632714662858753,2015-12-09 16:52:27,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE,5,10,None,,1617,637,1.0,jellyfish,0.432748,coral reef,0.113111,coral reef,0.08704719999999999,no prediction
674606911342424069,2015-12-09 15:09:55,The 13/10 also takes into account this impeccable yard. Louis is great but the future dad in me can't ignore that luscious green grass,13,10,None,,1013,115,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
674468880899788800,2015-12-09 06:01:26,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,13,10,Louis,,6676,2275,2.0,chow,0.52623,toy poodle,0.283647,toy poodle,0.0676654,p1_dog
674447403907457024,2015-12-09 04:36:06,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,10,10,None,pupper,1137,393,1.0,brabancon griffon,0.409909,bull mastiff,0.244649,bull mastiff,0.07481950000000001,p1_dog
674436901579923456,2015-12-09 03:54:22,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,9,10,Bailey,,1198,426,1.0,acorn squash,0.375392,lhasa,0.105416,Lhasa,0.0728323,p2_dog
674422304705744896,2015-12-09 02:56:22,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,12,10,Ava,,1536,592,1.0,golden retriever,0.964497,tennis ball,0.00900618,tennis ball,0.00713883,p1_dog
674416750885273600,2015-12-09 02:34:18,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,10,10,Jonah,,731,157,1.0,chihuahua,0.28720100000000004,whippet,0.25092,whippet,0.141012,p1_dog
674410619106390016,2015-12-09 02:09:56,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,10,10,Lenny,,1289,515,1.0,brown bear,0.698207,beagle,0.0464745,beagle,0.0194268,p3_dog
674394782723014656,2015-12-09 01:07:00,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,8,10,Gary,,1607,635,1.0,toilet tissue,0.134983,lakeland terrier,0.133247,Lakeland terrier,0.109099,p3_dog
674372068062928900,2015-12-08 23:36:44,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,10,10,Chesney,,931,346,1.0,seashore,0.34612600000000004,sandbar,0.106404,sandbar,0.0493491,no prediction
674330906434379776,2015-12-08 20:53:11,"13/10
@ABC7",13,10,None,,602,83,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
674318007229923329,2015-12-08 20:01:55,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,8,10,Lennon,pupper,1516,570,1.0,porcupine,0.846628,echidna,0.0381361,echidna,0.0146804,no prediction
674307341513269249,2015-12-08 19:19:32,This is life-changing. 12/10 https://t.co/SroTpI6psB,12,10,,,12129,7641,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
674291837063053312,2015-12-08 18:17:56,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,11,10,Kenny,,15817,6533,1.0,cardigan,0.611525,chihuahua,0.368566,Chihuahua,0.00332957,p1_dog
674271431610523648,2015-12-08 16:56:51,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",10,10,None,,1682,800,1.0,german shepherd,0.991454,bloodhound,0.00415023,bloodhound,0.00301913,p1_dog
674269164442398721,2015-12-08 16:47:50,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",8,10,Bob,,961,255,1.0,pug,0.6229210000000001,cardigan,0.0486585,Cardigan,0.0169655,p1_dog
674265582246694913,2015-12-08 16:33:36,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,2,10,Henry,,1766,936,1.0,slug,0.998075,leafhopper,0.00098401,leafhopper,9.72038e-05,no prediction
674262580978937856,2015-12-08 16:21:41,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,9,10,Gus,pupper,1391,498,1.0,greater swiss mountain dog,0.519428,staffordshire bullterrier,0.1215,Staffordshire bullterrier,0.114498,p1_dog
674255168825880576,2015-12-08 15:52:13,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,10,10,Bobbay,,1581,619,1.0,eskimo dog,0.615741,malamute,0.199544,malamute,0.179107,p1_dog
674082852460433408,2015-12-08 04:27:30,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,11,10,,,804,186,1.0,pomeranian,0.666957,ski mask,0.028019400000000003,ski mask,0.0206827,p1_dog
674075285688614912,2015-12-08 03:57:26,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,11,10,Mitch,,1047,316,1.0,airedale,0.305392,lakeland terrier,0.250014,Lakeland terrier,0.188668,p1_dog
674063288070742018,2015-12-08 03:09:46,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6,5,10,Earl,,6769,2450,1.0,ostrich,0.661176,swab,0.214879,swab,0.0644557,no prediction
674053186244734976,2015-12-08 02:29:37,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",10,10,Stanley,,3576,1441,1.0,cardigan,0.984725,kelpie,0.00873039,kelpie,0.00219477,p1_dog
674051556661161984,2015-12-08 02:23:09,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,10,10,Lucy,,1564,530,1.0,shih-tzu,0.179777,three-toed sloth,0.16058,three-toed sloth,0.132154,p1_dog
674045139690631169,2015-12-08 01:57:39,Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0VrK02,3,10,None,,1520,710,1.0,robin,0.369661,european fire salamander,0.110607,European fire salamander,0.0431782,no prediction
674042553264685056,2015-12-08 01:47:22,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,12,10,None,,772,142,1.0,toy poodle,0.927975,standard poodle,0.06894639999999999,standard poodle,0.00131575,p1_dog
674038233588723717,2015-12-08 01:30:12,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,12,10,Kaiya,pupper,1176,456,1.0,eskimo dog,0.358459,malamute,0.206963,malamute,0.14823599999999998,p1_dog
674036086168010753,2015-12-08 01:21:40,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,9,10,Daisy,,906,240,1.0,toy poodle,0.685617,maltese dog,0.151936,Maltese dog,0.0455311,p1_dog
674024893172875264,2015-12-08 00:37:11,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,10,10,None,,1914,1360,1.0,pomeranian,0.6485,persian cat,0.339835,Persian cat,0.00644846,p1_dog
674019345211760640,2015-12-08 00:15:09,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,10,10,Acro,,1208,340,1.0,collie,0.992732,shetland sheepdog,0.0050429,Shetland sheepdog,0.00172478,p1_dog
674014384960745472,2015-12-07 23:55:26,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,11,10,Aiden,,1676,714,1.0,pembroke,0.74232,eskimo dog,0.08493710000000003,Eskimo dog,0.06832089999999999,p1_dog
674008982932058114,2015-12-07 23:33:58,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ,10,10,None,,1297,393,1.0,jigsaw puzzle,0.97081,quill,0.0110482,quill,0.00843171,no prediction
673956914389192708,2015-12-07 20:07:04,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,10,10,,pupper,2091,1069,1.0,pug,0.5861609999999999,chihuahua,0.0827437,Chihuahua,0.0458777,p1_dog
673919437611909120,2015-12-07 17:38:09,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,11,10,Obie,pupper,1251,401,1.0,jack-o'-lantern,0.172079,miniature pinscher,0.115984,miniature pinscher,0.052175,p2_dog
673906403526995968,2015-12-07 16:46:21,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,3,10,None,,3406,1799,1.0,toilet seat,0.683319,siberian husky,0.0489277,Siberian husky,0.030386,p2_dog
673887867907739649,2015-12-07 15:32:42,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,10,10,None,,994,274,2.0,brabancon griffon,0.216767,golden retriever,0.190958,golden retriever,0.16328800000000002,p1_dog
673716320723169284,2015-12-07 04:11:02,The millennials have spoken and we've decided to immediately demote to a 1/10. Thank you,1,10,None,,3289,843,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
673715861853720576,2015-12-07 04:09:13,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,4,10,,,3815,2303,1.0,suit,0.404115,windsor tie,0.294683,Windsor tie,0.132701,no prediction
673711475735838725,2015-12-07 03:51:47,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,10,10,None,,1114,325,1.0,maltese dog,0.607401,sealyham terrier,0.143836,Sealyham terrier,0.063907,p1_dog
673709992831262724,2015-12-07 03:45:53,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,12,10,None,,908,306,1.0,chihuahua,0.330171,kelpie,0.18158,kelpie,0.178227,p1_dog
673708611235921920,2015-12-07 03:40:24,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,12,10,Riley,,1153,315,1.0,golden retriever,0.936333,labrador retriever,0.0242109,Labrador retriever,0.00943485,p1_dog
673707060090052608,2015-12-07 03:34:14,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10,10,Raymond,pupper,1177,434,1.0,german short-haired pointer,0.935771,labrador retriever,0.022561,Labrador retriever,0.00884665,p1_dog
673705679337693185,2015-12-07 03:28:45,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,8,10,Dot,,1337,439,1.0,shih-tzu,0.165383,yorkshire terrier,0.116977,Yorkshire terrier,0.06389890000000001,p1_dog
673700254269775872,2015-12-07 03:07:12,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,3,10,None,,1532,638,1.0,water bottle,0.614536,bucket,0.0509114,bucket,0.0374319,no prediction
